collection_id,check,score,error,hint
SENTINEL1_L1_SLC,validate_response_ogc_atom_opensearch_geo_compliance,0,"[""https://catalogue-staging.nextgeoss.eu/opensearch/search.atom?productType=SENTINEL1_L1_SLC&:34:17: error: element \""box\"" from namespace \""http://www.georss.org/georss\"" not allowed in this context"", ""https://catalogue-staging.nextgeoss.eu/opensearch/search.atom?productType=SENTINEL1_L1_SLC&:55:17: error: element \""box\"" from namespace \""http://www.georss.org/georss\"" not allowed in this context"", ""https://catalogue-staging.nextgeoss.eu/opensearch/search.atom?productType=SENTINEL1_L1_SLC&:76:17: error: element \""box\"" from namespace \""http://www.georss.org/georss\"" not allowed in this context"", ""https://catalogue-staging.nextgeoss.eu/opensearch/search.atom?productType=SENTINEL1_L1_SLC&:97:17: error: element \""box\"" from namespace \""http://www.georss.org/georss\"" not allowed in this context"", ""https://catalogue-staging.nextgeoss.eu/opensearch/search.atom?productType=SENTINEL1_L1_SLC&:118:17: error: element \""box\"" from namespace \""http://www.georss.org/georss\"" not allowed in this context"", ""https://catalogue-staging.nextgeoss.eu/opensearch/search.atom?productType=SENTINEL1_L1_SLC&:139:17: error: element \""box\"" from namespace \""http://www.georss.org/georss\"" not allowed in this context"", ""https://catalogue-staging.nextgeoss.eu/opensearch/search.atom?productType=SENTINEL1_L1_SLC&:160:17: error: element \""box\"" from namespace \""http://www.georss.org/georss\"" not allowed in this context"", ""https://catalogue-staging.nextgeoss.eu/opensearch/search.atom?productType=SENTINEL1_L1_SLC&:181:17: error: element \""box\"" from namespace \""http://www.georss.org/georss\"" not allowed in this context"", ""https://catalogue-staging.nextgeoss.eu/opensearch/search.atom?productType=SENTINEL1_L1_SLC&:202:17: error: element \""box\"" from namespace \""http://www.georss.org/georss\"" not allowed in this context"", ""https://catalogue-staging.nextgeoss.eu/opensearch/search.atom?productType=SENTINEL1_L1_SLC&:223:17: error: element \""box\"" from namespace \""http://www.georss.org/georss\"" not allowed in this context"", ""https://catalogue-staging.nextgeoss.eu/opensearch/search.atom?productType=SENTINEL1_L1_SLC&:244:17: error: element \""box\"" from namespace \""http://www.georss.org/georss\"" not allowed in this context"", ""https://catalogue-staging.nextgeoss.eu/opensearch/search.atom?productType=SENTINEL1_L1_SLC&:265:17: error: element \""box\"" from namespace \""http://www.georss.org/georss\"" not allowed in this context"", ""https://catalogue-staging.nextgeoss.eu/opensearch/search.atom?productType=SENTINEL1_L1_SLC&:286:17: error: element \""box\"" from namespace \""http://www.georss.org/georss\"" not allowed in this context"", ""https://catalogue-staging.nextgeoss.eu/opensearch/search.atom?productType=SENTINEL1_L1_SLC&:307:17: error: element \""box\"" from namespace \""http://www.georss.org/georss\"" not allowed in this context"", ""https://catalogue-staging.nextgeoss.eu/opensearch/search.atom?productType=SENTINEL1_L1_SLC&:328:17: error: element \""box\"" from namespace \""http://www.georss.org/georss\"" not allowed in this context"", ""https://catalogue-staging.nextgeoss.eu/opensearch/search.atom?productType=SENTINEL1_L1_SLC&:349:17: error: element \""box\"" from namespace \""http://www.georss.org/georss\"" not allowed in this context"", ""https://catalogue-staging.nextgeoss.eu/opensearch/search.atom?productType=SENTINEL1_L1_SLC&:369:198: error: bad character content for element"", ""https://catalogue-staging.nextgeoss.eu/opensearch/search.atom?productType=SENTINEL1_L1_SLC&:370:17: error: element \""box\"" from namespace \""http://www.georss.org/georss\"" not allowed in this context"", ""https://catalogue-staging.nextgeoss.eu/opensearch/search.atom?productType=SENTINEL1_L1_SLC&:390:226: error: bad character content for element"", ""https://catalogue-staging.nextgeoss.eu/opensearch/search.atom?productType=SENTINEL1_L1_SLC&:391:17: error: element \""box\"" from namespace \""http://www.georss.org/georss\"" not allowed in this context"", ""https://catalogue-staging.nextgeoss.eu/opensearch/search.atom?productType=SENTINEL1_L1_SLC&:412:17: error: element \""box\"" from namespace \""http://www.georss.org/georss\"" not allowed in this context"", ""https://catalogue-staging.nextgeoss.eu/opensearch/search.atom?productType=SENTINEL1_L1_SLC&:433:17: error: element \""box\"" from namespace \""http://www.georss.org/georss\"" not allowed in this context""]",<span>See the </span> <a class='dialog' target='_blank' href='/cwic-smart/assets/atomgeo.rnc'>OGC OpenSearch atomgeo.rnc RELAX NG schema</a> <span>for required ATOM response contents.</span>
SENTINEL1_L1_SLC,validate_response_ogc_atom_opensearch_time_compliance,0,"[""https://catalogue-staging.nextgeoss.eu/opensearch/search.atom?productType=SENTINEL1_L1_SLC&:32:49: error: bad character content for element"", ""https://catalogue-staging.nextgeoss.eu/opensearch/search.atom?productType=SENTINEL1_L1_SLC&:53:49: error: bad character content for element"", ""https://catalogue-staging.nextgeoss.eu/opensearch/search.atom?productType=SENTINEL1_L1_SLC&:74:49: error: bad character content for element"", ""https://catalogue-staging.nextgeoss.eu/opensearch/search.atom?productType=SENTINEL1_L1_SLC&:95:49: error: bad character content for element"", ""https://catalogue-staging.nextgeoss.eu/opensearch/search.atom?productType=SENTINEL1_L1_SLC&:116:49: error: bad character content for element"", ""https://catalogue-staging.nextgeoss.eu/opensearch/search.atom?productType=SENTINEL1_L1_SLC&:137:48: error: bad character content for element"", ""https://catalogue-staging.nextgeoss.eu/opensearch/search.atom?productType=SENTINEL1_L1_SLC&:158:49: error: bad character content for element"", ""https://catalogue-staging.nextgeoss.eu/opensearch/search.atom?productType=SENTINEL1_L1_SLC&:179:49: error: bad character content for element"", ""https://catalogue-staging.nextgeoss.eu/opensearch/search.atom?productType=SENTINEL1_L1_SLC&:200:49: error: bad character content for element"", ""https://catalogue-staging.nextgeoss.eu/opensearch/search.atom?productType=SENTINEL1_L1_SLC&:221:49: error: bad character content for element"", ""https://catalogue-staging.nextgeoss.eu/opensearch/search.atom?productType=SENTINEL1_L1_SLC&:242:49: error: bad character content for element"", ""https://catalogue-staging.nextgeoss.eu/opensearch/search.atom?productType=SENTINEL1_L1_SLC&:263:49: error: bad character content for element"", ""https://catalogue-staging.nextgeoss.eu/opensearch/search.atom?productType=SENTINEL1_L1_SLC&:284:49: error: bad character content for element"", ""https://catalogue-staging.nextgeoss.eu/opensearch/search.atom?productType=SENTINEL1_L1_SLC&:305:49: error: bad character content for element"", ""https://catalogue-staging.nextgeoss.eu/opensearch/search.atom?productType=SENTINEL1_L1_SLC&:326:49: error: bad character content for element"", ""https://catalogue-staging.nextgeoss.eu/opensearch/search.atom?productType=SENTINEL1_L1_SLC&:347:49: error: bad character content for element"", ""https://catalogue-staging.nextgeoss.eu/opensearch/search.atom?productType=SENTINEL1_L1_SLC&:368:49: error: bad character content for element"", ""https://catalogue-staging.nextgeoss.eu/opensearch/search.atom?productType=SENTINEL1_L1_SLC&:389:49: error: bad character content for element"", ""https://catalogue-staging.nextgeoss.eu/opensearch/search.atom?productType=SENTINEL1_L1_SLC&:410:49: error: bad character content for element"", ""https://catalogue-staging.nextgeoss.eu/opensearch/search.atom?productType=SENTINEL1_L1_SLC&:431:49: error: bad character content for element""]",<span>See the </span> <a class='dialog' target='_blank' href='/cwic-smart/assets/atomtime.rnc'>OGC OpenSearch atomtime.rnc RELAX NG schema</a> <span>for required ATOM response contents.</span>
SENTINEL1_L1_GRD,validate_response_ogc_atom_opensearch_geo_compliance,0,"[""https://catalogue-staging.nextgeoss.eu/opensearch/search.atom?productType=SENTINEL1_L1_GRD&:34:17: error: element \""box\"" from namespace \""http://www.georss.org/georss\"" not allowed in this context"", ""https://catalogue-staging.nextgeoss.eu/opensearch/search.atom?productType=SENTINEL1_L1_GRD&:55:17: error: element \""box\"" from namespace \""http://www.georss.org/georss\"" not allowed in this context"", ""https://catalogue-staging.nextgeoss.eu/opensearch/search.atom?productType=SENTINEL1_L1_GRD&:76:17: error: element \""box\"" from namespace \""http://www.georss.org/georss\"" not allowed in this context"", ""https://catalogue-staging.nextgeoss.eu/opensearch/search.atom?productType=SENTINEL1_L1_GRD&:97:17: error: element \""box\"" from namespace \""http://www.georss.org/georss\"" not allowed in this context"", ""https://catalogue-staging.nextgeoss.eu/opensearch/search.atom?productType=SENTINEL1_L1_GRD&:118:17: error: element \""box\"" from namespace \""http://www.georss.org/georss\"" not allowed in this context"", ""https://catalogue-staging.nextgeoss.eu/opensearch/search.atom?productType=SENTINEL1_L1_GRD&:139:17: error: element \""box\"" from namespace \""http://www.georss.org/georss\"" not allowed in this context"", ""https://catalogue-staging.nextgeoss.eu/opensearch/search.atom?productType=SENTINEL1_L1_GRD&:160:17: error: element \""box\"" from namespace \""http://www.georss.org/georss\"" not allowed in this context"", ""https://catalogue-staging.nextgeoss.eu/opensearch/search.atom?productType=SENTINEL1_L1_GRD&:181:17: error: element \""box\"" from namespace \""http://www.georss.org/georss\"" not allowed in this context"", ""https://catalogue-staging.nextgeoss.eu/opensearch/search.atom?productType=SENTINEL1_L1_GRD&:202:17: error: element \""box\"" from namespace \""http://www.georss.org/georss\"" not allowed in this context"", ""https://catalogue-staging.nextgeoss.eu/opensearch/search.atom?productType=SENTINEL1_L1_GRD&:223:17: error: element \""box\"" from namespace \""http://www.georss.org/georss\"" not allowed in this context"", ""https://catalogue-staging.nextgeoss.eu/opensearch/search.atom?productType=SENTINEL1_L1_GRD&:244:17: error: element \""box\"" from namespace \""http://www.georss.org/georss\"" not allowed in this context"", ""https://catalogue-staging.nextgeoss.eu/opensearch/search.atom?productType=SENTINEL1_L1_GRD&:265:17: error: element \""box\"" from namespace \""http://www.georss.org/georss\"" not allowed in this context"", ""https://catalogue-staging.nextgeoss.eu/opensearch/search.atom?productType=SENTINEL1_L1_GRD&:286:17: error: element \""box\"" from namespace \""http://www.georss.org/georss\"" not allowed in this context"", ""https://catalogue-staging.nextgeoss.eu/opensearch/search.atom?productType=SENTINEL1_L1_GRD&:307:17: error: element \""box\"" from namespace \""http://www.georss.org/georss\"" not allowed in this context"", ""https://catalogue-staging.nextgeoss.eu/opensearch/search.atom?productType=SENTINEL1_L1_GRD&:328:17: error: element \""box\"" from namespace \""http://www.georss.org/georss\"" not allowed in this context"", ""https://catalogue-staging.nextgeoss.eu/opensearch/search.atom?productType=SENTINEL1_L1_GRD&:349:17: error: element \""box\"" from namespace \""http://www.georss.org/georss\"" not allowed in this context"", ""https://catalogue-staging.nextgeoss.eu/opensearch/search.atom?productType=SENTINEL1_L1_GRD&:370:17: error: element \""box\"" from namespace \""http://www.georss.org/georss\"" not allowed in this context"", ""https://catalogue-staging.nextgeoss.eu/opensearch/search.atom?productType=SENTINEL1_L1_GRD&:391:17: error: element \""box\"" from namespace \""http://www.georss.org/georss\"" not allowed in this context"", ""https://catalogue-staging.nextgeoss.eu/opensearch/search.atom?productType=SENTINEL1_L1_GRD&:412:17: error: element \""box\"" from namespace \""http://www.georss.org/georss\"" not allowed in this context"", ""https://catalogue-staging.nextgeoss.eu/opensearch/search.atom?productType=SENTINEL1_L1_GRD&:433:17: error: element \""box\"" from namespace \""http://www.georss.org/georss\"" not allowed in this context""]",<span>See the </span> <a class='dialog' target='_blank' href='/cwic-smart/assets/atomgeo.rnc'>OGC OpenSearch atomgeo.rnc RELAX NG schema</a> <span>for required ATOM response contents.</span>
SENTINEL1_L1_GRD,validate_response_ogc_atom_opensearch_time_compliance,0,"[""https://catalogue-staging.nextgeoss.eu/opensearch/search.atom?productType=SENTINEL1_L1_GRD&:32:49: error: bad character content for element"", ""https://catalogue-staging.nextgeoss.eu/opensearch/search.atom?productType=SENTINEL1_L1_GRD&:53:49: error: bad character content for element"", ""https://catalogue-staging.nextgeoss.eu/opensearch/search.atom?productType=SENTINEL1_L1_GRD&:74:49: error: bad character content for element"", ""https://catalogue-staging.nextgeoss.eu/opensearch/search.atom?productType=SENTINEL1_L1_GRD&:95:49: error: bad character content for element"", ""https://catalogue-staging.nextgeoss.eu/opensearch/search.atom?productType=SENTINEL1_L1_GRD&:116:49: error: bad character content for element"", ""https://catalogue-staging.nextgeoss.eu/opensearch/search.atom?productType=SENTINEL1_L1_GRD&:137:49: error: bad character content for element"", ""https://catalogue-staging.nextgeoss.eu/opensearch/search.atom?productType=SENTINEL1_L1_GRD&:158:49: error: bad character content for element"", ""https://catalogue-staging.nextgeoss.eu/opensearch/search.atom?productType=SENTINEL1_L1_GRD&:179:49: error: bad character content for element"", ""https://catalogue-staging.nextgeoss.eu/opensearch/search.atom?productType=SENTINEL1_L1_GRD&:200:48: error: bad character content for element"", ""https://catalogue-staging.nextgeoss.eu/opensearch/search.atom?productType=SENTINEL1_L1_GRD&:221:49: error: bad character content for element"", ""https://catalogue-staging.nextgeoss.eu/opensearch/search.atom?productType=SENTINEL1_L1_GRD&:242:49: error: bad character content for element"", ""https://catalogue-staging.nextgeoss.eu/opensearch/search.atom?productType=SENTINEL1_L1_GRD&:263:49: error: bad character content for element"", ""https://catalogue-staging.nextgeoss.eu/opensearch/search.atom?productType=SENTINEL1_L1_GRD&:284:49: error: bad character content for element"", ""https://catalogue-staging.nextgeoss.eu/opensearch/search.atom?productType=SENTINEL1_L1_GRD&:305:49: error: bad character content for element"", ""https://catalogue-staging.nextgeoss.eu/opensearch/search.atom?productType=SENTINEL1_L1_GRD&:326:49: error: bad character content for element"", ""https://catalogue-staging.nextgeoss.eu/opensearch/search.atom?productType=SENTINEL1_L1_GRD&:347:49: error: bad character content for element"", ""https://catalogue-staging.nextgeoss.eu/opensearch/search.atom?productType=SENTINEL1_L1_GRD&:368:49: error: bad character content for element"", ""https://catalogue-staging.nextgeoss.eu/opensearch/search.atom?productType=SENTINEL1_L1_GRD&:389:49: error: bad character content for element"", ""https://catalogue-staging.nextgeoss.eu/opensearch/search.atom?productType=SENTINEL1_L1_GRD&:410:49: error: bad character content for element"", ""https://catalogue-staging.nextgeoss.eu/opensearch/search.atom?productType=SENTINEL1_L1_GRD&:431:49: error: bad character content for element""]",<span>See the </span> <a class='dialog' target='_blank' href='/cwic-smart/assets/atomtime.rnc'>OGC OpenSearch atomtime.rnc RELAX NG schema</a> <span>for required ATOM response contents.</span>
SENTINEL1_L2_OCN,validate_response_ogc_atom_opensearch_geo_compliance,0,"[""https://catalogue-staging.nextgeoss.eu/opensearch/search.atom?productType=SENTINEL1_L2_OCN&:34:17: error: element \""box\"" from namespace \""http://www.georss.org/georss\"" not allowed in this context"", ""https://catalogue-staging.nextgeoss.eu/opensearch/search.atom?productType=SENTINEL1_L2_OCN&:55:17: error: element \""box\"" from namespace \""http://www.georss.org/georss\"" not allowed in this context"", ""https://catalogue-staging.nextgeoss.eu/opensearch/search.atom?productType=SENTINEL1_L2_OCN&:76:17: error: element \""box\"" from namespace \""http://www.georss.org/georss\"" not allowed in this context"", ""https://catalogue-staging.nextgeoss.eu/opensearch/search.atom?productType=SENTINEL1_L2_OCN&:97:17: error: element \""box\"" from namespace \""http://www.georss.org/georss\"" not allowed in this context"", ""https://catalogue-staging.nextgeoss.eu/opensearch/search.atom?productType=SENTINEL1_L2_OCN&:118:17: error: element \""box\"" from namespace \""http://www.georss.org/georss\"" not allowed in this context"", ""https://catalogue-staging.nextgeoss.eu/opensearch/search.atom?productType=SENTINEL1_L2_OCN&:139:17: error: element \""box\"" from namespace \""http://www.georss.org/georss\"" not allowed in this context"", ""https://catalogue-staging.nextgeoss.eu/opensearch/search.atom?productType=SENTINEL1_L2_OCN&:160:17: error: element \""box\"" from namespace \""http://www.georss.org/georss\"" not allowed in this context"", ""https://catalogue-staging.nextgeoss.eu/opensearch/search.atom?productType=SENTINEL1_L2_OCN&:181:17: error: element \""box\"" from namespace \""http://www.georss.org/georss\"" not allowed in this context"", ""https://catalogue-staging.nextgeoss.eu/opensearch/search.atom?productType=SENTINEL1_L2_OCN&:202:17: error: element \""box\"" from namespace \""http://www.georss.org/georss\"" not allowed in this context"", ""https://catalogue-staging.nextgeoss.eu/opensearch/search.atom?productType=SENTINEL1_L2_OCN&:223:17: error: element \""box\"" from namespace \""http://www.georss.org/georss\"" not allowed in this context"", ""https://catalogue-staging.nextgeoss.eu/opensearch/search.atom?productType=SENTINEL1_L2_OCN&:244:17: error: element \""box\"" from namespace \""http://www.georss.org/georss\"" not allowed in this context"", ""https://catalogue-staging.nextgeoss.eu/opensearch/search.atom?productType=SENTINEL1_L2_OCN&:265:17: error: element \""box\"" from namespace \""http://www.georss.org/georss\"" not allowed in this context"", ""https://catalogue-staging.nextgeoss.eu/opensearch/search.atom?productType=SENTINEL1_L2_OCN&:286:17: error: element \""box\"" from namespace \""http://www.georss.org/georss\"" not allowed in this context"", ""https://catalogue-staging.nextgeoss.eu/opensearch/search.atom?productType=SENTINEL1_L2_OCN&:306:3092: error: bad character content for element"", ""https://catalogue-staging.nextgeoss.eu/opensearch/search.atom?productType=SENTINEL1_L2_OCN&:307:17: error: element \""box\"" from namespace \""http://www.georss.org/georss\"" not allowed in this context"", ""https://catalogue-staging.nextgeoss.eu/opensearch/search.atom?productType=SENTINEL1_L2_OCN&:328:17: error: element \""box\"" from namespace \""http://www.georss.org/georss\"" not allowed in this context"", ""https://catalogue-staging.nextgeoss.eu/opensearch/search.atom?productType=SENTINEL1_L2_OCN&:349:17: error: element \""box\"" from namespace \""http://www.georss.org/georss\"" not allowed in this context"", ""https://catalogue-staging.nextgeoss.eu/opensearch/search.atom?productType=SENTINEL1_L2_OCN&:370:17: error: element \""box\"" from namespace \""http://www.georss.org/georss\"" not allowed in this context"", ""https://catalogue-staging.nextgeoss.eu/opensearch/search.atom?productType=SENTINEL1_L2_OCN&:391:17: error: element \""box\"" from namespace \""http://www.georss.org/georss\"" not allowed in this context"", ""https://catalogue-staging.nextgeoss.eu/opensearch/search.atom?productType=SENTINEL1_L2_OCN&:412:17: error: element \""box\"" from namespace \""http://www.georss.org/georss\"" not allowed in this context"", ""https://catalogue-staging.nextgeoss.eu/opensearch/search.atom?productType=SENTINEL1_L2_OCN&:433:17: error: element \""box\"" from namespace \""http://www.georss.org/georss\"" not allowed in this context""]",<span>See the </span> <a class='dialog' target='_blank' href='/cwic-smart/assets/atomgeo.rnc'>OGC OpenSearch atomgeo.rnc RELAX NG schema</a> <span>for required ATOM response contents.</span>
SENTINEL1_L2_OCN,validate_response_ogc_atom_opensearch_time_compliance,0,"[""https://catalogue-staging.nextgeoss.eu/opensearch/search.atom?productType=SENTINEL1_L2_OCN&:32:48: error: bad character content for element"", ""https://catalogue-staging.nextgeoss.eu/opensearch/search.atom?productType=SENTINEL1_L2_OCN&:53:49: error: bad character content for element"", ""https://catalogue-staging.nextgeoss.eu/opensearch/search.atom?productType=SENTINEL1_L2_OCN&:74:48: error: bad character content for element"", ""https://catalogue-staging.nextgeoss.eu/opensearch/search.atom?productType=SENTINEL1_L2_OCN&:95:49: error: bad character content for element"", ""https://catalogue-staging.nextgeoss.eu/opensearch/search.atom?productType=SENTINEL1_L2_OCN&:116:49: error: bad character content for element"", ""https://catalogue-staging.nextgeoss.eu/opensearch/search.atom?productType=SENTINEL1_L2_OCN&:137:49: error: bad character content for element"", ""https://catalogue-staging.nextgeoss.eu/opensearch/search.atom?productType=SENTINEL1_L2_OCN&:158:49: error: bad character content for element"", ""https://catalogue-staging.nextgeoss.eu/opensearch/search.atom?productType=SENTINEL1_L2_OCN&:179:49: error: bad character content for element"", ""https://catalogue-staging.nextgeoss.eu/opensearch/search.atom?productType=SENTINEL1_L2_OCN&:200:49: error: bad character content for element"", ""https://catalogue-staging.nextgeoss.eu/opensearch/search.atom?productType=SENTINEL1_L2_OCN&:221:49: error: bad character content for element"", ""https://catalogue-staging.nextgeoss.eu/opensearch/search.atom?productType=SENTINEL1_L2_OCN&:242:49: error: bad character content for element"", ""https://catalogue-staging.nextgeoss.eu/opensearch/search.atom?productType=SENTINEL1_L2_OCN&:263:49: error: bad character content for element"", ""https://catalogue-staging.nextgeoss.eu/opensearch/search.atom?productType=SENTINEL1_L2_OCN&:284:49: error: bad character content for element"", ""https://catalogue-staging.nextgeoss.eu/opensearch/search.atom?productType=SENTINEL1_L2_OCN&:305:49: error: bad character content for element"", ""https://catalogue-staging.nextgeoss.eu/opensearch/search.atom?productType=SENTINEL1_L2_OCN&:326:49: error: bad character content for element"", ""https://catalogue-staging.nextgeoss.eu/opensearch/search.atom?productType=SENTINEL1_L2_OCN&:347:49: error: bad character content for element"", ""https://catalogue-staging.nextgeoss.eu/opensearch/search.atom?productType=SENTINEL1_L2_OCN&:368:49: error: bad character content for element"", ""https://catalogue-staging.nextgeoss.eu/opensearch/search.atom?productType=SENTINEL1_L2_OCN&:389:48: error: bad character content for element"", ""https://catalogue-staging.nextgeoss.eu/opensearch/search.atom?productType=SENTINEL1_L2_OCN&:410:49: error: bad character content for element"", ""https://catalogue-staging.nextgeoss.eu/opensearch/search.atom?productType=SENTINEL1_L2_OCN&:431:49: error: bad character content for element""]",<span>See the </span> <a class='dialog' target='_blank' href='/cwic-smart/assets/atomtime.rnc'>OGC OpenSearch atomtime.rnc RELAX NG schema</a> <span>for required ATOM response contents.</span>
SENTINEL2_L1C,validate_response_ogc_atom_opensearch_geo_compliance,0,"[""https://catalogue-staging.nextgeoss.eu/opensearch/search.atom?productType=SENTINEL2_L1C&:34:17: error: element \""box\"" from namespace \""http://www.georss.org/georss\"" not allowed in this context"", ""https://catalogue-staging.nextgeoss.eu/opensearch/search.atom?productType=SENTINEL2_L1C&:56:17: error: element \""box\"" from namespace \""http://www.georss.org/georss\"" not allowed in this context"", ""https://catalogue-staging.nextgeoss.eu/opensearch/search.atom?productType=SENTINEL2_L1C&:78:17: error: element \""box\"" from namespace \""http://www.georss.org/georss\"" not allowed in this context"", ""https://catalogue-staging.nextgeoss.eu/opensearch/search.atom?productType=SENTINEL2_L1C&:100:17: error: element \""box\"" from namespace \""http://www.georss.org/georss\"" not allowed in this context"", ""https://catalogue-staging.nextgeoss.eu/opensearch/search.atom?productType=SENTINEL2_L1C&:122:17: error: element \""box\"" from namespace \""http://www.georss.org/georss\"" not allowed in this context"", ""https://catalogue-staging.nextgeoss.eu/opensearch/search.atom?productType=SENTINEL2_L1C&:144:17: error: element \""box\"" from namespace \""http://www.georss.org/georss\"" not allowed in this context"", ""https://catalogue-staging.nextgeoss.eu/opensearch/search.atom?productType=SENTINEL2_L1C&:166:17: error: element \""box\"" from namespace \""http://www.georss.org/georss\"" not allowed in this context"", ""https://catalogue-staging.nextgeoss.eu/opensearch/search.atom?productType=SENTINEL2_L1C&:188:17: error: element \""box\"" from namespace \""http://www.georss.org/georss\"" not allowed in this context"", ""https://catalogue-staging.nextgeoss.eu/opensearch/search.atom?productType=SENTINEL2_L1C&:210:17: error: element \""box\"" from namespace \""http://www.georss.org/georss\"" not allowed in this context"", ""https://catalogue-staging.nextgeoss.eu/opensearch/search.atom?productType=SENTINEL2_L1C&:232:17: error: element \""box\"" from namespace \""http://www.georss.org/georss\"" not allowed in this context"", ""https://catalogue-staging.nextgeoss.eu/opensearch/search.atom?productType=SENTINEL2_L1C&:254:17: error: element \""box\"" from namespace \""http://www.georss.org/georss\"" not allowed in this context"", ""https://catalogue-staging.nextgeoss.eu/opensearch/search.atom?productType=SENTINEL2_L1C&:276:17: error: element \""box\"" from namespace \""http://www.georss.org/georss\"" not allowed in this context"", ""https://catalogue-staging.nextgeoss.eu/opensearch/search.atom?productType=SENTINEL2_L1C&:298:17: error: element \""box\"" from namespace \""http://www.georss.org/georss\"" not allowed in this context"", ""https://catalogue-staging.nextgeoss.eu/opensearch/search.atom?productType=SENTINEL2_L1C&:320:17: error: element \""box\"" from namespace \""http://www.georss.org/georss\"" not allowed in this context"", ""https://catalogue-staging.nextgeoss.eu/opensearch/search.atom?productType=SENTINEL2_L1C&:342:17: error: element \""box\"" from namespace \""http://www.georss.org/georss\"" not allowed in this context"", ""https://catalogue-staging.nextgeoss.eu/opensearch/search.atom?productType=SENTINEL2_L1C&:364:17: error: element \""box\"" from namespace \""http://www.georss.org/georss\"" not allowed in this context"", ""https://catalogue-staging.nextgeoss.eu/opensearch/search.atom?productType=SENTINEL2_L1C&:386:17: error: element \""box\"" from namespace \""http://www.georss.org/georss\"" not allowed in this context"", ""https://catalogue-staging.nextgeoss.eu/opensearch/search.atom?productType=SENTINEL2_L1C&:408:17: error: element \""box\"" from namespace \""http://www.georss.org/georss\"" not allowed in this context"", ""https://catalogue-staging.nextgeoss.eu/opensearch/search.atom?productType=SENTINEL2_L1C&:430:17: error: element \""box\"" from namespace \""http://www.georss.org/georss\"" not allowed in this context"", ""https://catalogue-staging.nextgeoss.eu/opensearch/search.atom?productType=SENTINEL2_L1C&:452:17: error: element \""box\"" from namespace \""http://www.georss.org/georss\"" not allowed in this context""]",<span>See the </span> <a class='dialog' target='_blank' href='/cwic-smart/assets/atomgeo.rnc'>OGC OpenSearch atomgeo.rnc RELAX NG schema</a> <span>for required ATOM response contents.</span>
SENTINEL2_L1C,validate_response_ogc_atom_opensearch_time_compliance,0,"[""https://catalogue-staging.nextgeoss.eu/opensearch/search.atom?productType=SENTINEL2_L1C&:32:49: error: bad character content for element"", ""https://catalogue-staging.nextgeoss.eu/opensearch/search.atom?productType=SENTINEL2_L1C&:54:49: error: bad character content for element"", ""https://catalogue-staging.nextgeoss.eu/opensearch/search.atom?productType=SENTINEL2_L1C&:76:49: error: bad character content for element"", ""https://catalogue-staging.nextgeoss.eu/opensearch/search.atom?productType=SENTINEL2_L1C&:98:49: error: bad character content for element"", ""https://catalogue-staging.nextgeoss.eu/opensearch/search.atom?productType=SENTINEL2_L1C&:120:49: error: bad character content for element"", ""https://catalogue-staging.nextgeoss.eu/opensearch/search.atom?productType=SENTINEL2_L1C&:142:49: error: bad character content for element"", ""https://catalogue-staging.nextgeoss.eu/opensearch/search.atom?productType=SENTINEL2_L1C&:164:49: error: bad character content for element"", ""https://catalogue-staging.nextgeoss.eu/opensearch/search.atom?productType=SENTINEL2_L1C&:186:49: error: bad character content for element"", ""https://catalogue-staging.nextgeoss.eu/opensearch/search.atom?productType=SENTINEL2_L1C&:208:49: error: bad character content for element"", ""https://catalogue-staging.nextgeoss.eu/opensearch/search.atom?productType=SENTINEL2_L1C&:230:49: error: bad character content for element"", ""https://catalogue-staging.nextgeoss.eu/opensearch/search.atom?productType=SENTINEL2_L1C&:252:49: error: bad character content for element"", ""https://catalogue-staging.nextgeoss.eu/opensearch/search.atom?productType=SENTINEL2_L1C&:274:49: error: bad character content for element"", ""https://catalogue-staging.nextgeoss.eu/opensearch/search.atom?productType=SENTINEL2_L1C&:296:49: error: bad character content for element"", ""https://catalogue-staging.nextgeoss.eu/opensearch/search.atom?productType=SENTINEL2_L1C&:318:49: error: bad character content for element"", ""https://catalogue-staging.nextgeoss.eu/opensearch/search.atom?productType=SENTINEL2_L1C&:340:49: error: bad character content for element"", ""https://catalogue-staging.nextgeoss.eu/opensearch/search.atom?productType=SENTINEL2_L1C&:362:49: error: bad character content for element"", ""https://catalogue-staging.nextgeoss.eu/opensearch/search.atom?productType=SENTINEL2_L1C&:384:49: error: bad character content for element"", ""https://catalogue-staging.nextgeoss.eu/opensearch/search.atom?productType=SENTINEL2_L1C&:406:49: error: bad character content for element"", ""https://catalogue-staging.nextgeoss.eu/opensearch/search.atom?productType=SENTINEL2_L1C&:428:49: error: bad character content for element"", ""https://catalogue-staging.nextgeoss.eu/opensearch/search.atom?productType=SENTINEL2_L1C&:450:49: error: bad character content for element""]",<span>See the </span> <a class='dialog' target='_blank' href='/cwic-smart/assets/atomtime.rnc'>OGC OpenSearch atomtime.rnc RELAX NG schema</a> <span>for required ATOM response contents.</span>
